store_id,store_tier,region,category,date,sales
Store_013,Tier2,North,Sports,2024-03-01,265471.78
Store_013,Tier2,North,Sports,2024-04-01,303661.99
Store_013,Tier2,North,Sports,2024-05-01,307845.9
Store_013,Tier2,North,Sports,2024-06-01,419651.8
Store_013,Tier2,North,Sports,2024-07-01,437633.93
Store_013,Tier2,North,Sports,2024-08-01,372013.34
Store_013,Tier2,North,Sports,2024-09-01,315193.52
Store_013,Tier2,North,Sports,2024-10-01,253923.55
Store_013,Tier2,North,Sports,2024-11-01,233832.83
Store_013,Tier2,North,Sports,2024-12-01,209737.19
Store_014,Tier2,South,Clothing,2021-01-01,380918.86
Store_014,Tier2,South,Clothing,2021-02-01,294439.45
Store_014,Tier2,South,Clothing,2021-03-01,414267.54
Store_014,Tier2,South,Clothing,2021-04-01,416247.51
Store_014,Tier2,South,Clothing,2021-05-01,443155.21
Store_014,Tier2,South,Clothing,2021-06-01,402224.35
Store_014,Tier2,South,Clothing,2021-07-01,378761.72
Store_014,Tier2,South,Clothing,2021-08-01,371645.14
Store_014,Tier2,South,Clothing,2021-09-01,348452.37
Store_014,Tier2,South,Clothing,2021-10-01,751593.92
Store_014,Tier2,South,Clothing,2021-11-01,599041.49
Store_014,Tier2,South,Clothing,2021-12-01,552815.57
Store_014,Tier2,South,Clothing,2022-01-01,367894.56
Store_014,Tier2,South,Clothing,2022-02-01,260994.85
Store_014,Tier2,South,Clothing,2022-03-01,371120.32
Store_014,Tier2,South,Clothing,2022-04-01,439748.39
Store_014,Tier2,South,Clothing,2022-05-01,417547.95
Store_014,Tier2,South,Clothing,2022-06-01,393938.96
Store_014,Tier2,South,Clothing,2022-07-01,404489.27
Store_014,Tier2,South,Clothing,2022-08-01,391623.35
Store_014,Tier2,South,Clothing,2022-09-01,415187.67
Store_014,Tier2,South,Clothing,2022-10-01,777674.82
Store_014,Tier2,South,Clothing,2022-11-01,626883.59
Store_014,Tier2,South,Clothing,2022-12-01,502820.43
Store_014,Tier2,South,Clothing,2023-01-01,339316.05
Store_014,Tier2,South,Clothing,2023-02-01,266882.34
Store_014,Tier2,South,Clothing,2023-03-01,397699.42
Store_014,Tier2,South,Clothing,2023-04-01,452146.68
Store_014,Tier2,South,Clothing,2023-05-01,386933.45
Store_014,Tier2,South,Clothing,2023-06-01,429197.38
Store_014,Tier2,South,Clothing,2023-07-01,394798.32
Store_014,Tier2,South,Clothing,2023-08-01,387383.16
Store_014,Tier2,South,Clothing,2023-09-01,412745.3
Store_014,Tier2,South,Clothing,2023-10-01,754341.49
Store_014,Tier2,South,Clothing,2023-11-01,600878.33
Store_014,Tier2,South,Clothing,2023-12-01,499114.73
Store_014,Tier2,South,Clothing,2024-01-01,338295.62
Store_014,Tier2,South,Clothing,2024-02-01,302964.62
Store_014,Tier2,South,Clothing,2024-03-01,414495.28
Store_014,Tier2,South,Clothing,2024-04-01,437829.85
Store_014,Tier2,South,Clothing,2024-05-01,466989.46
Store_014,Tier2,South,Clothing,2024-06-01,395084.84
Store_014,Tier2,South,Clothing,2024-07-01,391627.47
Store_014,Tier2,South,Clothing,2024-08-01,416646.84
Store_014,Tier2,South,Clothing,2024-09-01,424444.49
Store_014,Tier2,South,Clothing,2024-10-01,798263.69
Store_014,Tier2,South,Clothing,2024-11-01,626221.7
Store_014,Tier2,South,Clothing,2024-12-01,476172.67
Store_014,Tier2,South,Electronics,2021-01-01,436874.52
Store_014,Tier2,South,Electronics,2021-02-01,401699.06
Store_014,Tier2,South,Electronics,2021-03-01,529730.32
Store_014,Tier2,South,Electronics,2021-04-01,535101.36
Store_014,Tier2,South,Electronics,2021-05-01,539775.51
Store_014,Tier2,South,Electronics,2021-06-01,506121.53
Store_014,Tier2,South,Electronics,2021-07-01,566498.01
Store_014,Tier2,South,Electronics,2021-08-01,636981.77
Store_014,Tier2,South,Electronics,2021-09-01,681685.36
Store_014,Tier2,South,Electronics,2021-10-01,747696.38
Store_014,Tier2,South,Electronics,2021-11-01,740546.12
Store_014,Tier2,South,Electronics,2021-12-01,1347438.39
Store_014,Tier2,South,Electronics,2022-01-01,474389.27
Store_014,Tier2,South,Electronics,2022-02-01,392765.53
Store_014,Tier2,South,Electronics,2022-03-01,516341.54
Store_014,Tier2,South,Electronics,2022-04-01,525290.62
Store_014,Tier2,South,Electronics,2022-05-01,498830.41
Store_014,Tier2,South,Electronics,2022-06-01,577432.06
Store_014,Tier2,South,Electronics,2022-07-01,563812.84
Store_014,Tier2,South,Electronics,2022-08-01,617503.66
Store_014,Tier2,South,Electronics,2022-09-01,600159.22
Store_014,Tier2,South,Electronics,2022-10-01,774944.85
Store_014,Tier2,South,Electronics,2022-11-01,837529.57
Store_014,Tier2,South,Electronics,2022-12-01,1350605.47
Store_014,Tier2,South,Electronics,2023-01-01,529347.99
Store_014,Tier2,South,Electronics,2023-02-01,408307.25
Store_014,Tier2,South,Electronics,2023-03-01,519751.19
Store_014,Tier2,South,Electronics,2023-04-01,480488.26
Store_014,Tier2,South,Electronics,2023-05-01,548939.29
Store_014,Tier2,South,Electronics,2023-06-01,609726.18
Store_014,Tier2,South,Electronics,2023-07-01,590992.42
Store_014,Tier2,South,Electronics,2023-08-01,606706.6
Store_014,Tier2,South,Electronics,2023-09-01,601772.87
Store_014,Tier2,South,Electronics,2023-10-01,730513.37
Store_014,Tier2,South,Electronics,2023-11-01,838970.42
Store_014,Tier2,South,Electronics,2023-12-01,1413061.99
Store_014,Tier2,South,Electronics,2024-01-01,468165.65
Store_014,Tier2,South,Electronics,2024-02-01,413940.48
Store_014,Tier2,South,Electronics,2024-03-01,557604.4
Store_014,Tier2,South,Electronics,2024-04-01,504496.48
Store_014,Tier2,South,Electronics,2024-05-01,549791.16
Store_014,Tier2,South,Electronics,2024-06-01,556830.97
Store_014,Tier2,South,Electronics,2024-07-01,565730.5
Store_014,Tier2,South,Electronics,2024-08-01,552671.1
Store_014,Tier2,South,Electronics,2024-09-01,625991.35
Store_014,Tier2,South,Electronics,2024-10-01,695624.77
Store_014,Tier2,South,Electronics,2024-11-01,790140.64
Store_014,Tier2,South,Electronics,2024-12-01,1215173.74
Store_014,Tier2,South,Grocery,2021-01-01,1180751.37
Store_014,Tier2,South,Grocery,2021-02-01,873981.88
Store_014,Tier2,South,Grocery,2021-03-01,997299.04
Store_014,Tier2,South,Grocery,2021-04-01,1001864.5
Store_014,Tier2,South,Grocery,2021-05-01,1048617.06
Store_014,Tier2,South,Grocery,2021-06-01,890072.47
Store_014,Tier2,South,Grocery,2021-07-01,926855.16
Store_014,Tier2,South,Grocery,2021-08-01,988575.25
Store_014,Tier2,South,Grocery,2021-09-01,965127.03
Store_014,Tier2,South,Grocery,2021-10-01,955872.95
Store_014,Tier2,South,Grocery,2021-11-01,935216.68
Store_014,Tier2,South,Grocery,2021-12-01,1288893.06
Store_014,Tier2,South,Grocery,2022-01-01,1292638.45
Store_014,Tier2,South,Grocery,2022-02-01,853930.16
Store_014,Tier2,South,Grocery,2022-03-01,913367.23
Store_014,Tier2,South,Grocery,2022-04-01,1077086.17
Store_014,Tier2,South,Grocery,2022-05-01,930105.66
Store_014,Tier2,South,Grocery,2022-06-01,950458.66
Store_014,Tier2,South,Grocery,2022-07-01,1062556.16
Store_014,Tier2,South,Grocery,2022-08-01,1001230.34
Store_014,Tier2,South,Grocery,2022-09-01,1028698.82
Store_014,Tier2,South,Grocery,2022-10-01,996371.65
Store_014,Tier2,South,Grocery,2022-11-01,1018605.75
Store_014,Tier2,South,Grocery,2022-12-01,1350951.25
Store_014,Tier2,South,Grocery,2023-01-01,1238890.01
Store_014,Tier2,South,Grocery,2023-02-01,911677.12
Store_014,Tier2,South,Grocery,2023-03-01,1008141.51
Store_014,Tier2,South,Grocery,2023-04-01,995288.23
Store_014,Tier2,South,Grocery,2023-05-01,1081643.67
Store_014,Tier2,South,Grocery,2023-06-01,944668.64
Store_014,Tier2,South,Grocery,2023-07-01,866643.41
Store_014,Tier2,South,Grocery,2023-08-01,963737.3
Store_014,Tier2,South,Grocery,2023-09-01,937301.08
Store_014,Tier2,South,Grocery,2023-10-01,1042650.59
Store_014,Tier2,South,Grocery,2023-11-01,998750.39
Store_014,Tier2,South,Grocery,2023-12-01,1403579.47
Store_014,Tier2,South,Grocery,2024-01-01,1348819.27
Store_014,Tier2,South,Grocery,2024-02-01,824409.81
Store_014,Tier2,South,Grocery,2024-03-01,1043382.07
Store_014,Tier2,South,Grocery,2024-04-01,934605.82
Store_014,Tier2,South,Grocery,2024-05-01,946142.03
Store_014,Tier2,South,Grocery,2024-06-01,931202.6
Store_014,Tier2,South,Grocery,2024-07-01,891592.07
Store_014,Tier2,South,Grocery,2024-08-01,1073246.43
Store_014,Tier2,South,Grocery,2024-09-01,993940.47
Store_014,Tier2,South,Grocery,2024-10-01,984470.26
Store_014,Tier2,South,Grocery,2024-11-01,919527.3
Store_014,Tier2,South,Grocery,2024-12-01,1328791.02
Store_014,Tier2,South,Home & Kitchen,2021-01-01,402671.66
Store_014,Tier2,South,Home & Kitchen,2021-02-01,333104.6
Store_014,Tier2,South,Home & Kitchen,2021-03-01,368994.7
Store_014,Tier2,South,Home & Kitchen,2021-04-01,425768.08
Store_014,Tier2,South,Home & Kitchen,2021-05-01,438232.29
Store_014,Tier2,South,Home & Kitchen,2021-06-01,371331.01
Store_014,Tier2,South,Home & Kitchen,2021-07-01,406894.67
Store_014,Tier2,South,Home & Kitchen,2021-08-01,409391.36
Store_014,Tier2,South,Home & Kitchen,2021-09-01,413122.52
Store_014,Tier2,South,Home & Kitchen,2021-10-01,454172.29
Store_014,Tier2,South,Home & Kitchen,2021-11-01,687147.66
Store_014,Tier2,South,Home & Kitchen,2021-12-01,688277.82
Store_014,Tier2,South,Home & Kitchen,2022-01-01,360038.92
Store_014,Tier2,South,Home & Kitchen,2022-02-01,350617.29
Store_014,Tier2,South,Home & Kitchen,2022-03-01,427670.65
Store_014,Tier2,South,Home & Kitchen,2022-04-01,401306.83
Store_014,Tier2,South,Home & Kitchen,2022-05-01,450492.12
Store_014,Tier2,South,Home & Kitchen,2022-06-01,389505.2
Store_014,Tier2,South,Home & Kitchen,2022-07-01,416214.64
Store_014,Tier2,South,Home & Kitchen,2022-08-01,416933.9
Store_014,Tier2,South,Home & Kitchen,2022-09-01,461281.82
Store_014,Tier2,South,Home & Kitchen,2022-10-01,431216.22
Store_014,Tier2,South,Home & Kitchen,2022-11-01,674284.1
Store_014,Tier2,South,Home & Kitchen,2022-12-01,720409.3
Store_014,Tier2,South,Home & Kitchen,2023-01-01,344739.11
Store_014,Tier2,South,Home & Kitchen,2023-02-01,347485.13
Store_014,Tier2,South,Home & Kitchen,2023-03-01,383450.08
Store_014,Tier2,South,Home & Kitchen,2023-04-01,427770.16
Store_014,Tier2,South,Home & Kitchen,2023-05-01,442039.9
Store_014,Tier2,South,Home & Kitchen,2023-06-01,382865.41
Store_014,Tier2,South,Home & Kitchen,2023-07-01,368943.85
Store_014,Tier2,South,Home & Kitchen,2023-08-01,423345.51
Store_014,Tier2,South,Home & Kitchen,2023-09-01,426433.45
Store_014,Tier2,South,Home & Kitchen,2023-10-01,465955.39
Store_014,Tier2,South,Home & Kitchen,2023-11-01,690010.33
Store_014,Tier2,South,Home & Kitchen,2023-12-01,726142.44
Store_014,Tier2,South,Home & Kitchen,2024-01-01,348100.01
Store_014,Tier2,South,Home & Kitchen,2024-02-01,317776.16
Store_014,Tier2,South,Home & Kitchen,2024-03-01,414462.99
Store_014,Tier2,South,Home & Kitchen,2024-04-01,362313.26
Store_014,Tier2,South,Home & Kitchen,2024-05-01,418989.17
Store_014,Tier2,South,Home & Kitchen,2024-06-01,390134.62
Store_014,Tier2,South,Home & Kitchen,2024-07-01,385028.17
Store_014,Tier2,South,Home & Kitchen,2024-08-01,400580.29
Store_014,Tier2,South,Home & Kitchen,2024-09-01,481464.39
Store_014,Tier2,South,Home & Kitchen,2024-10-01,481242.67
Store_014,Tier2,South,Home & Kitchen,2024-11-01,643449.7
Store_014,Tier2,South,Home & Kitchen,2024-12-01,621987.46
Store_014,Tier2,South,Sports,2021-01-01,243892.14
Store_014,Tier2,South,Sports,2021-02-01,224117.61
Store_014,Tier2,South,Sports,2021-03-01,245030.9
Store_014,Tier2,South,Sports,2021-04-01,293968.65
Store_014,Tier2,South,Sports,2021-05-01,336518.9
Store_014,Tier2,South,Sports,2021-06-01,410949.81
Store_014,Tier2,South,Sports,2021-07-01,440357.98
Store_014,Tier2,South,Sports,2021-08-01,418233.53
Store_014,Tier2,South,Sports,2021-09-01,307559.49
Store_014,Tier2,South,Sports,2021-10-01,285281.89
Store_014,Tier2,South,Sports,2021-11-01,240859.33
Store_014,Tier2,South,Sports,2021-12-01,252614.4
Store_014,Tier2,South,Sports,2022-01-01,237502.87
Store_014,Tier2,South,Sports,2022-02-01,200884.15
Store_014,Tier2,South,Sports,2022-03-01,237306.42
Store_014,Tier2,South,Sports,2022-04-01,299761.51
Store_014,Tier2,South,Sports,2022-05-01,352973.76
Store_014,Tier2,South,Sports,2022-06-01,466074.0
Store_014,Tier2,South,Sports,2022-07-01,389195.46
Store_014,Tier2,South,Sports,2022-08-01,392108.13
Store_014,Tier2,South,Sports,2022-09-01,310171.02
Store_014,Tier2,South,Sports,2022-10-01,286499.65
Store_014,Tier2,South,Sports,2022-11-01,260934.27
Store_014,Tier2,South,Sports,2022-12-01,216471.72
Store_014,Tier2,South,Sports,2023-01-01,197846.22
Store_014,Tier2,South,Sports,2023-02-01,219708.8
Store_014,Tier2,South,Sports,2023-03-01,284064.42
Store_014,Tier2,South,Sports,2023-04-01,320540.37
Store_014,Tier2,South,Sports,2023-05-01,342116.88
Store_014,Tier2,South,Sports,2023-06-01,463982.13
Store_014,Tier2,South,Sports,2023-07-01,443344.51
Store_014,Tier2,South,Sports,2023-08-01,393049.27
Store_014,Tier2,South,Sports,2023-09-01,327614.7
Store_014,Tier2,South,Sports,2023-10-01,267868.2
Store_014,Tier2,South,Sports,2023-11-01,251164.04
Store_014,Tier2,South,Sports,2023-12-01,207077.36
Store_014,Tier2,South,Sports,2024-01-01,201502.52
Store_014,Tier2,South,Sports,2024-02-01,241740.38
Store_014,Tier2,South,Sports,2024-03-01,285354.15
Store_014,Tier2,South,Sports,2024-04-01,254108.73
Store_014,Tier2,South,Sports,2024-05-01,334357.42
Store_014,Tier2,South,Sports,2024-06-01,453051.67
Store_014,Tier2,South,Sports,2024-07-01,431617.55
Store_014,Tier2,South,Sports,2024-08-01,431964.84
Store_014,Tier2,South,Sports,2024-09-01,339808.51
Store_014,Tier2,South,Sports,2024-10-01,259309.98
Store_014,Tier2,South,Sports,2024-11-01,235938.51
Store_014,Tier2,South,Sports,2024-12-01,231443.5
Store_015,Tier2,East,Clothing,2021-01-01,289838.67
Store_015,Tier2,East,Clothing,2021-02-01,254748.54
Store_015,Tier2,East,Clothing,2021-03-01,284283.38
Store_015,Tier2,East,Clothing,2021-04-01,325635.27
Store_015,Tier2,East,Clothing,2021-05-01,395650.35
Store_015,Tier2,East,Clothing,2021-06-01,286124.35
Store_015,Tier2,East,Clothing,2021-07-01,305923.36
Store_015,Tier2,East,Clothing,2021-08-01,315258.93
Store_015,Tier2,East,Clothing,2021-09-01,345170.06
Store_015,Tier2,East,Clothing,2021-10-01,655326.18
Store_015,Tier2,East,Clothing,2021-11-01,477682.61
Store_015,Tier2,East,Clothing,2021-12-01,442476.03
Store_015,Tier2,East,Clothing,2022-01-01,280122.85
Store_015,Tier2,East,Clothing,2022-02-01,242952.83
Store_015,Tier2,East,Clothing,2022-03-01,316325.95
Store_015,Tier2,East,Clothing,2022-04-01,353062.26
Store_015,Tier2,East,Clothing,2022-05-01,374003.04
Store_015,Tier2,East,Clothing,2022-06-01,327203.24
Store_015,Tier2,East,Clothing,2022-07-01,287600.68
Store_015,Tier2,East,Clothing,2022-08-01,328769.44
Store_015,Tier2,East,Clothing,2022-09-01,316844.95
Store_015,Tier2,East,Clothing,2022-10-01,603308.67
Store_015,Tier2,East,Clothing,2022-11-01,493871.03
Store_015,Tier2,East,Clothing,2022-12-01,418178.62
Store_015,Tier2,East,Clothing,2023-01-01,292169.98
Store_015,Tier2,East,Clothing,2023-02-01,252989.0
Store_015,Tier2,East,Clothing,2023-03-01,339411.03
Store_015,Tier2,East,Clothing,2023-04-01,367862.8
Store_015,Tier2,East,Clothing,2023-05-01,344728.5
Store_015,Tier2,East,Clothing,2023-06-01,354824.18
Store_015,Tier2,East,Clothing,2023-07-01,316315.63
Store_015,Tier2,East,Clothing,2023-08-01,319515.9
Store_015,Tier2,East,Clothing,2023-09-01,318819.58
Store_015,Tier2,East,Clothing,2023-10-01,608707.78
Store_015,Tier2,East,Clothing,2023-11-01,481946.17
Store_015,Tier2,East,Clothing,2023-12-01,457215.21
Store_015,Tier2,East,Clothing,2024-01-01,290056.33
Store_015,Tier2,East,Clothing,2024-02-01,269785.64
Store_015,Tier2,East,Clothing,2024-03-01,315353.59
Store_015,Tier2,East,Clothing,2024-04-01,388292.95
Store_015,Tier2,East,Clothing,2024-05-01,398893.58
Store_015,Tier2,East,Clothing,2024-06-01,378347.18
Store_015,Tier2,East,Clothing,2024-07-01,318481.16
Store_015,Tier2,East,Clothing,2024-08-01,332282.63
Store_015,Tier2,East,Clothing,2024-09-01,320538.54
Store_015,Tier2,East,Clothing,2024-10-01,572106.39
Store_015,Tier2,East,Clothing,2024-11-01,488149.56
Store_015,Tier2,East,Clothing,2024-12-01,449229.33
Store_015,Tier2,East,Electronics,2021-01-01,492777.66
Store_015,Tier2,East,Electronics,2021-02-01,403183.53
Store_015,Tier2,East,Electronics,2021-03-01,598246.21
Store_015,Tier2,East,Electronics,2021-04-01,577417.54
Store_015,Tier2,East,Electronics,2021-05-01,554087.43
Store_015,Tier2,East,Electronics,2021-06-01,544184.29
Store_015,Tier2,East,Electronics,2021-07-01,621718.62
Store_015,Tier2,East,Electronics,2021-08-01,579475.8
Store_015,Tier2,East,Electronics,2021-09-01,632406.28
Store_015,Tier2,East,Electronics,2021-10-01,710750.06
Store_015,Tier2,East,Electronics,2021-11-01,875081.22
Store_015,Tier2,East,Electronics,2021-12-01,1476435.42
Store_015,Tier2,East,Electronics,2022-01-01,502242.85
Store_015,Tier2,East,Electronics,2022-02-01,426104.48
Store_015,Tier2,East,Electronics,2022-03-01,550804.33
Store_015,Tier2,East,Electronics,2022-04-01,603605.73
Store_015,Tier2,East,Electronics,2022-05-01,586108.4
Store_015,Tier2,East,Electronics,2022-06-01,577661.91
Store_015,Tier2,East,Electronics,2022-07-01,545900.04
Store_015,Tier2,East,Electronics,2022-08-01,702138.58
Store_015,Tier2,East,Electronics,2022-09-01,648200.38
Store_015,Tier2,East,Electronics,2022-10-01,741554.14
Store_015,Tier2,East,Electronics,2022-11-01,941667.28
Store_015,Tier2,East,Electronics,2022-12-01,1476904.03
Store_015,Tier2,East,Electronics,2023-01-01,464897.87
Store_015,Tier2,East,Electronics,2023-02-01,417024.34
Store_015,Tier2,East,Electronics,2023-03-01,485255.76
Store_015,Tier2,East,Electronics,2023-04-01,548191.12
Store_015,Tier2,East,Electronics,2023-05-01,553743.9
Store_015,Tier2,East,Electronics,2023-06-01,597969.05
Store_015,Tier2,East,Electronics,2023-07-01,632069.15
Store_015,Tier2,East,Electronics,2023-08-01,598493.77
Store_015,Tier2,East,Electronics,2023-09-01,639062.83
Store_015,Tier2,East,Electronics,2023-10-01,752196.92
Store_015,Tier2,East,Electronics,2023-11-01,890003.83
Store_015,Tier2,East,Electronics,2023-12-01,1337868.88
Store_015,Tier2,East,Electronics,2024-01-01,478067.39
Store_015,Tier2,East,Electronics,2024-02-01,414478.28
Store_015,Tier2,East,Electronics,2024-03-01,519112.2
Store_015,Tier2,East,Electronics,2024-04-01,544838.79
Store_015,Tier2,East,Electronics,2024-05-01,609215.26
Store_015,Tier2,East,Electronics,2024-06-01,568784.65
Store_015,Tier2,East,Electronics,2024-07-01,634814.53
Store_015,Tier2,East,Electronics,2024-08-01,644704.1
Store_015,Tier2,East,Electronics,2024-09-01,689013.83
Store_015,Tier2,East,Electronics,2024-10-01,808277.84
Store_015,Tier2,East,Electronics,2024-11-01,833990.45
Store_015,Tier2,East,Electronics,2024-12-01,1315044.22
Store_015,Tier2,East,Grocery,2021-01-01,1064768.7
Store_015,Tier2,East,Grocery,2021-02-01,648050.72
Store_015,Tier2,East,Grocery,2021-03-01,788940.65
Store_015,Tier2,East,Grocery,2021-04-01,769807.88
Store_015,Tier2,East,Grocery,2021-05-01,730065.18
Store_015,Tier2,East,Grocery,2021-06-01,738165.25
Store_015,Tier2,East,Grocery,2021-07-01,837213.6
Store_015,Tier2,East,Grocery,2021-08-01,856015.42
Store_015,Tier2,East,Grocery,2021-09-01,720428.98
Store_015,Tier2,East,Grocery,2021-10-01,936294.92
Store_015,Tier2,East,Grocery,2021-11-01,799709.56
Store_015,Tier2,East,Grocery,2021-12-01,922736.26
Store_015,Tier2,East,Grocery,2022-01-01,1072763.5
Store_015,Tier2,East,Grocery,2022-02-01,617891.06
Store_015,Tier2,East,Grocery,2022-03-01,694919.27
Store_015,Tier2,East,Grocery,2022-04-01,776501.26
Store_015,Tier2,East,Grocery,2022-05-01,756882.52
Store_015,Tier2,East,Grocery,2022-06-01,733471.83
Store_015,Tier2,East,Grocery,2022-07-01,810217.89
Store_015,Tier2,East,Grocery,2022-08-01,771204.28
Store_015,Tier2,East,Grocery,2022-09-01,834567.51
Store_015,Tier2,East,Grocery,2022-10-01,811872.56
Store_015,Tier2,East,Grocery,2022-11-01,780374.62
Store_015,Tier2,East,Grocery,2022-12-01,1089318.09
Store_015,Tier2,East,Grocery,2023-01-01,987478.8
Store_015,Tier2,East,Grocery,2023-02-01,731732.88
Store_015,Tier2,East,Grocery,2023-03-01,779793.55
Store_015,Tier2,East,Grocery,2023-04-01,838900.87
Store_015,Tier2,East,Grocery,2023-05-01,789513.82
Store_015,Tier2,East,Grocery,2023-06-01,770353.45
Store_015,Tier2,East,Grocery,2023-07-01,766962.76
Store_015,Tier2,East,Grocery,2023-08-01,790947.0
Store_015,Tier2,East,Grocery,2023-09-01,801115.41
Store_015,Tier2,East,Grocery,2023-10-01,875170.49
Store_015,Tier2,East,Grocery,2023-11-01,768551.75
Store_015,Tier2,East,Grocery,2023-12-01,1005833.05
Store_015,Tier2,East,Grocery,2024-01-01,1089140.67
Store_015,Tier2,East,Grocery,2024-02-01,641194.47
Store_015,Tier2,East,Grocery,2024-03-01,803472.87
Store_015,Tier2,East,Grocery,2024-04-01,834368.68
Store_015,Tier2,East,Grocery,2024-05-01,671563.48
Store_015,Tier2,East,Grocery,2024-06-01,779581.92
Store_015,Tier2,East,Grocery,2024-07-01,685577.39
Store_015,Tier2,East,Grocery,2024-08-01,834969.54
Store_015,Tier2,East,Grocery,2024-09-01,773825.55
Store_015,Tier2,East,Grocery,2024-10-01,691990.69
Store_015,Tier2,East,Grocery,2024-11-01,850559.68
Store_015,Tier2,East,Grocery,2024-12-01,1009790.32
Store_015,Tier2,East,Home & Kitchen,2021-01-01,344461.21
Store_015,Tier2,East,Home & Kitchen,2021-02-01,298979.39
Store_015,Tier2,East,Home & Kitchen,2021-03-01,385552.67
Store_015,Tier2,East,Home & Kitchen,2021-04-01,392730.18
Store_015,Tier2,East,Home & Kitchen,2021-05-01,428905.56
Store_015,Tier2,East,Home & Kitchen,2021-06-01,386595.32
Store_015,Tier2,East,Home & Kitchen,2021-07-01,387491.56
Store_015,Tier2,East,Home & Kitchen,2021-08-01,414769.23
Store_015,Tier2,East,Home & Kitchen,2021-09-01,401731.37
Store_015,Tier2,East,Home & Kitchen,2021-10-01,449075.12
Store_015,Tier2,East,Home & Kitchen,2021-11-01,659369.58
Store_015,Tier2,East,Home & Kitchen,2021-12-01,639050.85
Store_015,Tier2,East,Home & Kitchen,2022-01-01,326456.11
Store_015,Tier2,East,Home & Kitchen,2022-02-01,340161.72
Store_015,Tier2,East,Home & Kitchen,2022-03-01,349006.11
Store_015,Tier2,East,Home & Kitchen,2022-04-01,380747.33
Store_015,Tier2,East,Home & Kitchen,2022-05-01,402194.36
Store_015,Tier2,East,Home & Kitchen,2022-06-01,339686.35
Store_015,Tier2,East,Home & Kitchen,2022-07-01,419880.99
Store_015,Tier2,East,Home & Kitchen,2022-08-01,399848.42
Store_015,Tier2,East,Home & Kitchen,2022-09-01,426500.23
Store_015,Tier2,East,Home & Kitchen,2022-10-01,448867.95
Store_015,Tier2,East,Home & Kitchen,2022-11-01,592813.79
Store_015,Tier2,East,Home & Kitchen,2022-12-01,671263.55
Store_015,Tier2,East,Home & Kitchen,2023-01-01,331203.16
Store_015,Tier2,East,Home & Kitchen,2023-02-01,316973.92
Store_015,Tier2,East,Home & Kitchen,2023-03-01,381507.41
Store_015,Tier2,East,Home & Kitchen,2023-04-01,406261.92
Store_015,Tier2,East,Home & Kitchen,2023-05-01,382970.24
Store_015,Tier2,East,Home & Kitchen,2023-06-01,392660.19
Store_015,Tier2,East,Home & Kitchen,2023-07-01,390641.16
Store_015,Tier2,East,Home & Kitchen,2023-08-01,372440.47
Store_015,Tier2,East,Home & Kitchen,2023-09-01,395467.41
Store_015,Tier2,East,Home & Kitchen,2023-10-01,408151.64
Store_015,Tier2,East,Home & Kitchen,2023-11-01,634302.13
Store_015,Tier2,East,Home & Kitchen,2023-12-01,667678.71
Store_015,Tier2,East,Home & Kitchen,2024-01-01,353432.38
Store_015,Tier2,East,Home & Kitchen,2024-02-01,321516.89
Store_015,Tier2,East,Home & Kitchen,2024-03-01,384396.34
Store_015,Tier2,East,Home & Kitchen,2024-04-01,411790.47
Store_015,Tier2,East,Home & Kitchen,2024-05-01,468259.35
Store_015,Tier2,East,Home & Kitchen,2024-06-01,394228.46
Store_015,Tier2,East,Home & Kitchen,2024-07-01,354903.57
Store_015,Tier2,East,Home & Kitchen,2024-08-01,384343.83
Store_015,Tier2,East,Home & Kitchen,2024-09-01,426687.82
Store_015,Tier2,East,Home & Kitchen,2024-10-01,426410.47
Store_015,Tier2,East,Home & Kitchen,2024-11-01,641575.39
Store_015,Tier2,East,Home & Kitchen,2024-12-01,615413.19
Store_015,Tier2,East,Sports,2021-01-01,216057.46
Store_015,Tier2,East,Sports,2021-02-01,210516.82
Store_015,Tier2,East,Sports,2021-03-01,273571.99
Store_015,Tier2,East,Sports,2021-04-01,268320.97
Store_015,Tier2,East,Sports,2021-05-01,357642.16
Store_015,Tier2,East,Sports,2021-06-01,435595.54
Store_015,Tier2,East,Sports,2021-07-01,412695.56
Store_015,Tier2,East,Sports,2021-08-01,415352.94
Store_015,Tier2,East,Sports,2021-09-01,270962.11
Store_015,Tier2,East,Sports,2021-10-01,266881.28
Store_015,Tier2,East,Sports,2021-11-01,206536.56
Store_015,Tier2,East,Sports,2021-12-01,216960.73
Store_015,Tier2,East,Sports,2022-01-01,204064.66
Store_015,Tier2,East,Sports,2022-02-01,193972.58
Store_015,Tier2,East,Sports,2022-03-01,248448.02
Store_015,Tier2,East,Sports,2022-04-01,302089.07
Store_015,Tier2,East,Sports,2022-05-01,285771.93
Store_015,Tier2,East,Sports,2022-06-01,438689.48
Store_015,Tier2,East,Sports,2022-07-01,434675.45
Store_015,Tier2,East,Sports,2022-08-01,380203.63
Store_015,Tier2,East,Sports,2022-09-01,351540.75
Store_015,Tier2,East,Sports,2022-10-01,271066.49
Store_015,Tier2,East,Sports,2022-11-01,206059.64
Store_015,Tier2,East,Sports,2022-12-01,212397.11
Store_015,Tier2,East,Sports,2023-01-01,192139.14
Store_015,Tier2,East,Sports,2023-02-01,221580.59
Store_015,Tier2,East,Sports,2023-03-01,240222.81
Store_015,Tier2,East,Sports,2023-04-01,283579.95
