store_id,store_tier,region,date,sales
Store_012,Tier1,South,2022-10-01,5869046.45
Store_012,Tier1,South,2022-11-01,6126725.19
Store_012,Tier1,South,2022-12-01,7159947.419999999
Store_012,Tier1,South,2023-01-01,5055028.640000001
Store_012,Tier1,South,2023-02-01,3546812.65
Store_012,Tier1,South,2023-03-01,4515119.6899999995
Store_012,Tier1,South,2023-04-01,4819304.45
Store_012,Tier1,South,2023-05-01,5021078.0
Store_012,Tier1,South,2023-06-01,4812702.74
Store_012,Tier1,South,2023-07-01,4932330.36
Store_012,Tier1,South,2023-08-01,5052349.05
Store_012,Tier1,South,2023-09-01,4873246.0600000005
Store_012,Tier1,South,2023-10-01,5711447.1899999995
Store_012,Tier1,South,2023-11-01,6179270.59
Store_012,Tier1,South,2023-12-01,7177619.22
Store_012,Tier1,South,2024-01-01,4969069.17
Store_012,Tier1,South,2024-02-01,4004107.87
Store_012,Tier1,South,2024-03-01,4581834.74
Store_012,Tier1,South,2024-04-01,4538898.6
Store_012,Tier1,South,2024-05-01,4945168.62
Store_012,Tier1,South,2024-06-01,5018739.66
Store_012,Tier1,South,2024-07-01,4712069.03
Store_012,Tier1,South,2024-08-01,5051677.21
Store_012,Tier1,South,2024-09-01,5072169.36
Store_012,Tier1,South,2024-10-01,5768540.79
Store_012,Tier1,South,2024-11-01,6173095.82
Store_012,Tier1,South,2024-12-01,7197849.7299999995
Store_013,Tier2,North,2021-01-01,2659958.52
Store_013,Tier2,North,2021-02-01,1968149.17
Store_013,Tier2,North,2021-03-01,2413511.72
Store_013,Tier2,North,2021-04-01,2477417.79
Store_013,Tier2,North,2021-05-01,2724468.68
Store_013,Tier2,North,2021-06-01,2698272.48
Store_013,Tier2,North,2021-07-01,2599921.06
Store_013,Tier2,North,2021-08-01,2769981.49
Store_013,Tier2,North,2021-09-01,2618661.47
Store_013,Tier2,North,2021-10-01,3282565.51
Store_013,Tier2,North,2021-11-01,3328628.38
Store_013,Tier2,North,2021-12-01,4106389.3000000003
Store_013,Tier2,North,2022-01-01,2595214.13
Store_013,Tier2,North,2022-02-01,2008569.81
Store_013,Tier2,North,2022-03-01,2380699.38
Store_013,Tier2,North,2022-04-01,2437290.0900000003
Store_013,Tier2,North,2022-05-01,2629796.44
Store_013,Tier2,North,2022-06-01,2585060.95
Store_013,Tier2,North,2022-07-01,2692428.8200000003
Store_013,Tier2,North,2022-08-01,2720183.0
Store_013,Tier2,North,2022-09-01,2744552.33
Store_013,Tier2,North,2022-10-01,3209306.66
Store_013,Tier2,North,2022-11-01,3292390.27
Store_013,Tier2,North,2022-12-01,3889132.4299999997
Store_013,Tier2,North,2023-01-01,2430758.44
Store_013,Tier2,North,2023-02-01,1924924.5
Store_013,Tier2,North,2023-03-01,2452718.23
Store_013,Tier2,North,2023-04-01,2664980.0300000003
Store_013,Tier2,North,2023-05-01,2621957.79
Store_013,Tier2,North,2023-06-01,2764883.23
Store_013,Tier2,North,2023-07-01,2705029.44
Store_013,Tier2,North,2023-08-01,2582495.01
Store_013,Tier2,North,2023-09-01,2742646.56
Store_013,Tier2,North,2023-10-01,3183963.41
Store_013,Tier2,North,2023-11-01,3202247.26
Store_013,Tier2,North,2023-12-01,4046741.76
Store_013,Tier2,North,2024-01-01,2392236.9
Store_013,Tier2,North,2024-02-01,2160902.64
Store_013,Tier2,North,2024-03-01,2559778.89
Store_013,Tier2,North,2024-04-01,2590008.3
Store_013,Tier2,North,2024-05-01,2771526.98
Store_013,Tier2,North,2024-06-01,2709577.65
Store_013,Tier2,North,2024-07-01,2757196.2399999998
Store_013,Tier2,North,2024-08-01,2675317.38
Store_013,Tier2,North,2024-09-01,2827649.88
Store_013,Tier2,North,2024-10-01,3106378.7199999997
Store_013,Tier2,North,2024-11-01,3247513.52
Store_013,Tier2,North,2024-12-01,3950403.62
Store_014,Tier2,South,2021-01-01,2645108.55
Store_014,Tier2,South,2021-02-01,2127342.6
Store_014,Tier2,South,2021-03-01,2555322.5
Store_014,Tier2,South,2021-04-01,2672950.1
Store_014,Tier2,South,2021-05-01,2806298.97
Store_014,Tier2,South,2021-06-01,2580699.17
Store_014,Tier2,South,2021-07-01,2719367.54
Store_014,Tier2,South,2021-08-01,2824827.05
Store_014,Tier2,South,2021-09-01,2715946.77
Store_014,Tier2,South,2021-10-01,3194617.43
Store_014,Tier2,South,2021-11-01,3202811.2800000003
Store_014,Tier2,South,2021-12-01,4130039.2399999998
Store_014,Tier2,South,2022-01-01,2732464.07
Store_014,Tier2,South,2022-02-01,2059191.98
Store_014,Tier2,South,2022-03-01,2465806.16
Store_014,Tier2,South,2022-04-01,2743193.52
Store_014,Tier2,South,2022-05-01,2649949.9
Store_014,Tier2,South,2022-06-01,2777408.88
Store_014,Tier2,South,2022-07-01,2836268.3699999996
Store_014,Tier2,South,2022-08-01,2819399.38
Store_014,Tier2,South,2022-09-01,2815498.55
Store_014,Tier2,South,2022-10-01,3266707.19
Store_014,Tier2,South,2022-11-01,3418237.28
Store_014,Tier2,South,2022-12-01,4141258.17
Store_014,Tier2,South,2023-01-01,2650139.38
Store_014,Tier2,South,2023-02-01,2154060.64
Store_014,Tier2,South,2023-03-01,2593106.62
Store_014,Tier2,South,2023-04-01,2676233.6999999997
Store_014,Tier2,South,2023-05-01,2801673.19
Store_014,Tier2,South,2023-06-01,2830439.74
Store_014,Tier2,South,2023-07-01,2664722.5100000002
Store_014,Tier2,South,2023-08-01,2774221.84
Store_014,Tier2,South,2023-09-01,2705867.4
Store_014,Tier2,South,2023-10-01,3261329.04
Store_014,Tier2,South,2023-11-01,3379773.51
Store_014,Tier2,South,2023-12-01,4248975.99
Store_014,Tier2,South,2024-01-01,2704883.07
Store_014,Tier2,South,2024-02-01,2100831.45
Store_014,Tier2,South,2024-03-01,2715298.89
Store_014,Tier2,South,2024-04-01,2493354.14
Store_014,Tier2,South,2024-05-01,2716269.24
Store_014,Tier2,South,2024-06-01,2726304.7
Store_014,Tier2,South,2024-07-01,2665595.76
Store_014,Tier2,South,2024-08-01,2875109.5
Store_014,Tier2,South,2024-09-01,2865649.21
Store_014,Tier2,South,2024-10-01,3218911.37
Store_014,Tier2,South,2024-11-01,3215277.85
Store_014,Tier2,South,2024-12-01,3873568.3899999997
Store_015,Tier2,East,2021-01-01,2407903.7
Store_015,Tier2,East,2021-02-01,1815479.0
Store_015,Tier2,East,2021-03-01,2330594.9
Store_015,Tier2,East,2021-04-01,2333911.84
Store_015,Tier2,East,2021-05-01,2466350.68
Store_015,Tier2,East,2021-06-01,2390664.75
Store_015,Tier2,East,2021-07-01,2565042.7
Store_015,Tier2,East,2021-08-01,2580872.32
Store_015,Tier2,East,2021-09-01,2370698.8
Store_015,Tier2,East,2021-10-01,3018327.56
Store_015,Tier2,East,2021-11-01,3018379.53
Store_015,Tier2,East,2021-12-01,3697659.29
Store_015,Tier2,East,2022-01-01,2385649.9699999997
Store_015,Tier2,East,2022-02-01,1821082.67
Store_015,Tier2,East,2022-03-01,2159503.6799999997
Store_015,Tier2,East,2022-04-01,2416005.65
Store_015,Tier2,East,2022-05-01,2404960.25
Store_015,Tier2,East,2022-06-01,2416712.81
Store_015,Tier2,East,2022-07-01,2498275.05
Store_015,Tier2,East,2022-08-01,2582164.35
Store_015,Tier2,East,2022-09-01,2577653.82
Store_015,Tier2,East,2022-10-01,2876669.81
Store_015,Tier2,East,2022-11-01,3014786.3600000003
Store_015,Tier2,East,2022-12-01,3868061.4000000004
Store_015,Tier2,East,2023-01-01,2267888.95
Store_015,Tier2,East,2023-02-01,1940300.73
Store_015,Tier2,East,2023-03-01,2226190.56
Store_015,Tier2,East,2023-04-01,2444796.66
Store_015,Tier2,East,2023-05-01,2365249.8
Store_015,Tier2,East,2023-06-01,2511435.76
Store_015,Tier2,East,2023-07-01,2515043.05
Store_015,Tier2,East,2023-08-01,2490782.15
Store_015,Tier2,East,2023-09-01,2465309.62
Store_015,Tier2,East,2023-10-01,2930942.38
Store_015,Tier2,East,2023-11-01,3002409.12
Store_015,Tier2,East,2023-12-01,3690273.3
Store_015,Tier2,East,2024-01-01,2425318.87
Store_015,Tier2,East,2024-02-01,1859352.69
Store_015,Tier2,East,2024-03-01,2298534.94
Store_015,Tier2,East,2024-04-01,2467155.73
Store_015,Tier2,East,2024-05-01,2484829.15
Store_015,Tier2,East,2024-06-01,2592990.84
Store_015,Tier2,East,2024-07-01,2405610.51
Store_015,Tier2,East,2024-08-01,2577885.45
Store_015,Tier2,East,2024-09-01,2522388.8200000003
Store_015,Tier2,East,2024-10-01,2779616.28
Store_015,Tier2,East,2024-11-01,3054646.0100000002
Store_015,Tier2,East,2024-12-01,3591607.35
Store_016,Tier2,South,2021-01-01,2938307.0500000003
Store_016,Tier2,South,2021-02-01,2273225.99
Store_016,Tier2,South,2021-03-01,2701365.37
Store_016,Tier2,South,2021-04-01,2756683.3
Store_016,Tier2,South,2021-05-01,2946677.28
Store_016,Tier2,South,2021-06-01,2882543.89
Store_016,Tier2,South,2021-07-01,3000161.7600000002
Store_016,Tier2,South,2021-08-01,3058184.48
Store_016,Tier2,South,2021-09-01,3038387.5199999996
Store_016,Tier2,South,2021-10-01,3437929.04
Store_016,Tier2,South,2021-11-01,3600188.67
Store_016,Tier2,South,2021-12-01,4569146.83
Store_016,Tier2,South,2022-01-01,2963073.96
Store_016,Tier2,South,2022-02-01,2207504.77
Store_016,Tier2,South,2022-03-01,2837034.92
Store_016,Tier2,South,2022-04-01,3010987.88
Store_016,Tier2,South,2022-05-01,2968535.26
Store_016,Tier2,South,2022-06-01,2853249.39
Store_016,Tier2,South,2022-07-01,2965635.93
Store_016,Tier2,South,2022-08-01,2889470.81
Store_016,Tier2,South,2022-09-01,2981709.3400000003
Store_016,Tier2,South,2022-10-01,3611568.73
Store_016,Tier2,South,2022-11-01,3612255.93
Store_016,Tier2,South,2022-12-01,4519001.27
Store_016,Tier2,South,2023-01-01,2882132.94
Store_016,Tier2,South,2023-02-01,2171152.69
Store_016,Tier2,South,2023-03-01,2641351.84
Store_016,Tier2,South,2023-04-01,3040454.5300000003
Store_016,Tier2,South,2023-05-01,2830997.71
Store_016,Tier2,South,2023-06-01,2979368.82
Store_016,Tier2,South,2023-07-01,2894260.42
Store_016,Tier2,South,2023-08-01,2875104.37
Store_016,Tier2,South,2023-09-01,3166611.7
Store_016,Tier2,South,2023-10-01,3360158.21
Store_016,Tier2,South,2023-11-01,3793051.31
Store_016,Tier2,South,2023-12-01,4580369.39
Store_016,Tier2,South,2024-01-01,2777253.65
Store_016,Tier2,South,2024-02-01,2296077.0
Store_016,Tier2,South,2024-03-01,2779465.2399999998
Store_016,Tier2,South,2024-04-01,2812222.63
Store_016,Tier2,South,2024-05-01,2928885.55
Store_016,Tier2,South,2024-06-01,2855028.9
Store_016,Tier2,South,2024-07-01,2914849.29
Store_016,Tier2,South,2024-08-01,3014560.27
Store_016,Tier2,South,2024-09-01,3073040.0599999996
Store_016,Tier2,South,2024-10-01,3400667.71
Store_016,Tier2,South,2024-11-01,3669432.11
Store_016,Tier2,South,2024-12-01,4479429.13
Store_017,Tier2,West,2021-01-01,3045382.8200000003
Store_017,Tier2,West,2021-02-01,2321962.19
Store_017,Tier2,West,2021-03-01,2935988.03
Store_017,Tier2,West,2021-04-01,3175625.34
Store_017,Tier2,West,2021-05-01,3297512.3
Store_017,Tier2,West,2021-06-01,3039228.3
Store_017,Tier2,West,2021-07-01,3256333.36
Store_017,Tier2,West,2021-08-01,3016106.8600000003
Store_017,Tier2,West,2021-09-01,3066967.0799999996
Store_017,Tier2,West,2021-10-01,3771292.89
Store_017,Tier2,West,2021-11-01,3893477.37
Store_017,Tier2,West,2021-12-01,4597070.83
Store_017,Tier2,West,2022-01-01,3061183.33
Store_017,Tier2,West,2022-02-01,2401649.35
Store_017,Tier2,West,2022-03-01,2908102.21
Store_017,Tier2,West,2022-04-01,2987377.71
Store_017,Tier2,West,2022-05-01,3183161.3
Store_017,Tier2,West,2022-06-01,3230584.44
Store_017,Tier2,West,2022-07-01,3225011.77
Store_017,Tier2,West,2022-08-01,3221999.33
Store_017,Tier2,West,2022-09-01,3183586.13
Store_017,Tier2,West,2022-10-01,3773247.57
Store_017,Tier2,West,2022-11-01,3980668.99
Store_017,Tier2,West,2022-12-01,4698016.7
Store_017,Tier2,West,2023-01-01,3053079.7600000002
Store_017,Tier2,West,2023-02-01,2415392.61
Store_017,Tier2,West,2023-03-01,3004187.46
Store_017,Tier2,West,2023-04-01,3062528.13
Store_017,Tier2,West,2023-05-01,3175021.1999999997
Store_017,Tier2,West,2023-06-01,3115776.0300000003
Store_017,Tier2,West,2023-07-01,3146736.76
Store_017,Tier2,West,2023-08-01,3140348.8100000005
Store_017,Tier2,West,2023-09-01,3296624.27
Store_017,Tier2,West,2023-10-01,3610720.7199999997
Store_017,Tier2,West,2023-11-01,3961862.34
Store_017,Tier2,West,2023-12-01,4548874.25
Store_017,Tier2,West,2024-01-01,2908591.39
Store_017,Tier2,West,2024-02-01,2476878.07
Store_017,Tier2,West,2024-03-01,3117715.83
Store_017,Tier2,West,2024-04-01,3065961.0
Store_017,Tier2,West,2024-05-01,3270782.15
Store_017,Tier2,West,2024-06-01,3318708.4299999997
Store_017,Tier2,West,2024-07-01,3182491.25
Store_017,Tier2,West,2024-08-01,3238739.56
Store_017,Tier2,West,2024-09-01,3359848.02
Store_017,Tier2,West,2024-10-01,3653054.34
Store_017,Tier2,West,2024-11-01,3808053.33
Store_017,Tier2,West,2024-12-01,4397599.52
Store_018,Tier2,South,2021-01-01,3185357.0999999996
Store_018,Tier2,South,2021-02-01,2634582.91
Store_018,Tier2,South,2021-03-01,3079314.69
Store_018,Tier2,South,2021-04-01,2985667.38
Store_018,Tier2,South,2021-05-01,3344748.83
Store_018,Tier2,South,2021-06-01,3250355.56
Store_018,Tier2,South,2021-07-01,3529565.84
Store_018,Tier2,South,2021-08-01,3328890.6
Store_018,Tier2,South,2021-09-01,3461200.77
Store_018,Tier2,South,2021-10-01,4012516.2
Store_018,Tier2,South,2021-11-01,4171775.74
Store_018,Tier2,South,2021-12-01,5020783.83
Store_018,Tier2,South,2022-01-01,3301563.6700000004
Store_018,Tier2,South,2022-02-01,2483945.29
Store_018,Tier2,South,2022-03-01,3103301.87
Store_018,Tier2,South,2022-04-01,3040697.6
Store_018,Tier2,South,2022-05-01,3373543.09
Store_018,Tier2,South,2022-06-01,3485553.81
Store_018,Tier2,South,2022-07-01,3622250.55
Store_018,Tier2,South,2022-08-01,3292529.6
Store_018,Tier2,South,2022-09-01,3349466.76
Store_018,Tier2,South,2022-10-01,3961509.6
Store_018,Tier2,South,2022-11-01,4029345.8200000003
Store_018,Tier2,South,2022-12-01,4972266.18
Store_018,Tier2,South,2023-01-01,3295865.3600000003
Store_018,Tier2,South,2023-02-01,2592476.29
Store_018,Tier2,South,2023-03-01,3097080.81
Store_018,Tier2,South,2023-04-01,3359186.55
Store_018,Tier2,South,2023-05-01,3256671.34
Store_018,Tier2,South,2023-06-01,3253626.45
Store_018,Tier2,South,2023-07-01,3451177.61
Store_018,Tier2,South,2023-08-01,3489537.7800000003
Store_018,Tier2,South,2023-09-01,3424135.81
Store_018,Tier2,South,2023-10-01,4094038.87
Store_018,Tier2,South,2023-11-01,4236959.54
Store_018,Tier2,South,2023-12-01,5014558.3100000005
Store_018,Tier2,South,2024-01-01,3111701.44
Store_018,Tier2,South,2024-02-01,2696976.38
Store_018,Tier2,South,2024-03-01,3188916.2
Store_018,Tier2,South,2024-04-01,3113002.7
Store_018,Tier2,South,2024-05-01,3309264.77
Store_018,Tier2,South,2024-06-01,3640124.48
Store_018,Tier2,South,2024-07-01,3316499.02
Store_018,Tier2,South,2024-08-01,3372974.54
Store_018,Tier2,South,2024-09-01,3477335.7
Store_018,Tier2,South,2024-10-01,3940804.47
Store_018,Tier2,South,2024-11-01,4084077.97
Store_018,Tier2,South,2024-12-01,4839144.59
Store_019,Tier2,East,2021-01-01,2634999.02
Store_019,Tier2,East,2021-02-01,2021381.45
Store_019,Tier2,East,2021-03-01,2382150.78
Store_019,Tier2,East,2021-04-01,2620903.65
Store_019,Tier2,East,2021-05-01,2864692.44
Store_019,Tier2,East,2021-06-01,2617942.8
Store_019,Tier2,East,2021-07-01,2741564.7800000003
Store_019,Tier2,East,2021-08-01,2748963.96
Store_019,Tier2,East,2021-09-01,2664956.2800000003
Store_019,Tier2,East,2021-10-01,3304205.0100000002
Store_019,Tier2,East,2021-11-01,3231433.38
Store_019,Tier2,East,2021-12-01,3867165.58
Store_019,Tier2,East,2022-01-01,2662834.81
Store_019,Tier2,East,2022-02-01,2054399.55
Store_019,Tier2,East,2022-03-01,2509858.55
Store_019,Tier2,East,2022-04-01,2654393.44
Store_019,Tier2,East,2022-05-01,2806646.18
Store_019,Tier2,East,2022-06-01,2703240.92
Store_019,Tier2,East,2022-07-01,2840317.13
Store_019,Tier2,East,2022-08-01,2684836.09
Store_019,Tier2,East,2022-09-01,2744624.11
Store_019,Tier2,East,2022-10-01,3116439.81
Store_019,Tier2,East,2022-11-01,3433375.61
Store_019,Tier2,East,2022-12-01,4074580.6
Store_019,Tier2,East,2023-01-01,2615581.62
Store_019,Tier2,East,2023-02-01,2056903.9
Store_019,Tier2,East,2023-03-01,2413101.09
Store_019,Tier2,East,2023-04-01,2623607.17
Store_019,Tier2,East,2023-05-01,2702436.91
Store_019,Tier2,East,2023-06-01,2780816.34
Store_019,Tier2,East,2023-07-01,2849071.07
Store_019,Tier2,East,2023-08-01,2681290.67
Store_019,Tier2,East,2023-09-01,2658638.76
Store_019,Tier2,East,2023-10-01,3035038.0
Store_019,Tier2,East,2023-11-01,3414901.58
Store_019,Tier2,East,2023-12-01,4092669.6
Store_019,Tier2,East,2024-01-01,2608711.52
Store_019,Tier2,East,2024-02-01,2127443.75
Store_019,Tier2,East,2024-03-01,2553268.13
Store_019,Tier2,East,2024-04-01,2623789.09
Store_019,Tier2,East,2024-05-01,2692365.46
Store_019,Tier2,East,2024-06-01,2746516.9
Store_019,Tier2,East,2024-07-01,2864269.12
Store_019,Tier2,East,2024-08-01,2794678.91
Store_019,Tier2,East,2024-09-01,2767970.25
Store_019,Tier2,East,2024-10-01,3135390.0100000002
Store_019,Tier2,East,2024-11-01,3268030.1999999997
Store_019,Tier2,East,2024-12-01,3899997.58
Store_020,Tier2,North,2021-01-01,2381096.75
Store_020,Tier2,North,2021-02-01,1971850.49
Store_020,Tier2,North,2021-03-01,2392531.5
Store_020,Tier2,North,2021-04-01,2566637.48
Store_020,Tier2,North,2021-05-01,2622730.63
Store_020,Tier2,North,2021-06-01,2650782.35
Store_020,Tier2,North,2021-07-01,2574426.46
Store_020,Tier2,North,2021-08-01,2653122.28
Store_020,Tier2,North,2021-09-01,2478669.77
Store_020,Tier2,North,2021-10-01,3247081.6
Store_020,Tier2,North,2021-11-01,3283852.74
Store_020,Tier2,North,2021-12-01,3671084.68
Store_020,Tier2,North,2022-01-01,2575685.89
Store_020,Tier2,North,2022-02-01,1833084.48
Store_020,Tier2,North,2022-03-01,2329051.92
Store_020,Tier2,North,2022-04-01,2521044.52
Store_020,Tier2,North,2022-05-01,2592463.68
Store_020,Tier2,North,2022-06-01,2519615.27
Store_020,Tier2,North,2022-07-01,2733383.7
Store_020,Tier2,North,2022-08-01,2527086.2
Store_020,Tier2,North,2022-09-01,2656816.25
Store_020,Tier2,North,2022-10-01,3133206.96
Store_020,Tier2,North,2022-11-01,3217766.6
Store_020,Tier2,North,2022-12-01,3785252.98
Store_020,Tier2,North,2023-01-01,2500632.71
Store_020,Tier2,North,2023-02-01,2014293.0099999998
Store_020,Tier2,North,2023-03-01,2427461.22
Store_020,Tier2,North,2023-04-01,2590200.77
Store_020,Tier2,North,2023-05-01,2525551.8
Store_020,Tier2,North,2023-06-01,2585484.12
Store_020,Tier2,North,2023-07-01,2705808.4899999998
Store_020,Tier2,North,2023-08-01,2761825.2
Store_020,Tier2,North,2023-09-01,2631555.99
Store_020,Tier2,North,2023-10-01,2975553.08
Store_020,Tier2,North,2023-11-01,3212606.88
Store_020,Tier2,North,2023-12-01,4025577.0300000003
Store_020,Tier2,North,2024-01-01,2372242.89
Store_020,Tier2,North,2024-02-01,1997899.8
Store_020,Tier2,North,2024-03-01,2443156.38
Store_020,Tier2,North,2024-04-01,2442861.84
Store_020,Tier2,North,2024-05-01,2703921.5
Store_020,Tier2,North,2024-06-01,2713074.48
Store_020,Tier2,North,2024-07-01,2685478.96
Store_020,Tier2,North,2024-08-01,2781201.7199999997
Store_020,Tier2,North,2024-09-01,2727991.0
Store_020,Tier2,North,2024-10-01,3005671.56
Store_020,Tier2,North,2024-11-01,3223354.63
Store_020,Tier2,North,2024-12-01,3942152.59
Store_021,Tier2,North,2021-01-01,2954454.0
Store_021,Tier2,North,2021-02-01,2357319.03
Store_021,Tier2,North,2021-03-01,2869413.9099999997
Store_021,Tier2,North,2021-04-01,3058219.06
Store_021,Tier2,North,2021-05-01,3206360.0
Store_021,Tier2,North,2021-06-01,3022030.22
Store_021,Tier2,North,2021-07-01,3078136.14
Store_021,Tier2,North,2021-08-01,3144532.86
Store_021,Tier2,North,2021-09-01,3046445.35
Store_021,Tier2,North,2021-10-01,3586984.0700000003
Store_021,Tier2,North,2021-11-01,3832003.69
Store_021,Tier2,North,2021-12-01,4625360.53
Store_021,Tier2,North,2022-01-01,2933140.56
Store_021,Tier2,North,2022-02-01,2360498.55
Store_021,Tier2,North,2022-03-01,2720347.07
Store_021,Tier2,North,2022-04-01,3151890.95
Store_021,Tier2,North,2022-05-01,3059913.3
Store_021,Tier2,North,2022-06-01,3068418.58
Store_021,Tier2,North,2022-07-01,3210968.19
Store_021,Tier2,North,2022-08-01,3046452.32
Store_021,Tier2,North,2022-09-01,3051341.0
Store_021,Tier2,North,2022-10-01,3700343.74
Store_021,Tier2,North,2022-11-01,3916873.3499999996
Store_021,Tier2,North,2022-12-01,4823707.98
Store_021,Tier2,North,2023-01-01,3147903.27
Store_021,Tier2,North,2023-02-01,2294038.94
Store_021,Tier2,North,2023-03-01,2749821.24
Store_021,Tier2,North,2023-04-01,3064419.38
Store_021,Tier2,North,2023-05-01,3146288.66
Store_021,Tier2,North,2023-06-01,3051558.66
Store_021,Tier2,North,2023-07-01,3156233.91
Store_021,Tier2,North,2023-08-01,3054883.91
Store_021,Tier2,North,2023-09-01,3098314.3200000003
Store_021,Tier2,North,2023-10-01,3647458.97
Store_021,Tier2,North,2023-11-01,3960593.0599999996
Store_021,Tier2,North,2023-12-01,4971513.0600000005
Store_021,Tier2,North,2024-01-01,2969442.01
Store_021,Tier2,North,2024-02-01,2358449.02
Store_021,Tier2,North,2024-03-01,3117676.3400000003
Store_021,Tier2,North,2024-04-01,2892728.4699999997
Store_021,Tier2,North,2024-05-01,3107405.66
Store_021,Tier2,North,2024-06-01,3230926.83
Store_021,Tier2,North,2024-07-01,3105256.74
Store_021,Tier2,North,2024-08-01,3124186.1
Store_021,Tier2,North,2024-09-01,3188276.82
Store_021,Tier2,North,2024-10-01,3534528.74
Store_021,Tier2,North,2024-11-01,3907922.14
Store_021,Tier2,North,2024-12-01,4482060.66
Store_022,Tier2,South,2021-01-01,2462779.47
Store_022,Tier2,South,2021-02-01,1833625.18
Store_022,Tier2,South,2021-03-01,2301131.7199999997
Store_022,Tier2,South,2021-04-01,2336300.67
Store_022,Tier2,South,2021-05-01,2772799.05
Store_022,Tier2,South,2021-06-01,2511943.29
Store_022,Tier2,South,2021-07-01,2490626.82
Store_022,Tier2,South,2021-08-01,2649421.55
Store_022,Tier2,South,2021-09-01,2532476.35
Store_022,Tier2,South,2021-10-01,2925901.86
Store_022,Tier2,South,2021-11-01,3172051.16
Store_022,Tier2,South,2021-12-01,3814314.57
Store_022,Tier2,South,2022-01-01,2436163.87
Store_022,Tier2,South,2022-02-01,1857103.07
Store_022,Tier2,South,2022-03-01,2318148.35
Store_022,Tier2,South,2022-04-01,2308778.68
Store_022,Tier2,South,2022-05-01,2618022.54
Store_022,Tier2,South,2022-06-01,2491941.64
Store_022,Tier2,South,2022-07-01,2593547.85
Store_022,Tier2,South,2022-08-01,2545271.16
Store_022,Tier2,South,2022-09-01,2549217.21
Store_022,Tier2,South,2022-10-01,3002633.56
Store_022,Tier2,South,2022-11-01,3150838.96
Store_022,Tier2,South,2022-12-01,3849104.0599999996
Store_022,Tier2,South,2023-01-01,2318844.95
Store_022,Tier2,South,2023-02-01,2053828.94
Store_022,Tier2,South,2023-03-01,2341926.47
Store_022,Tier2,South,2023-04-01,2619986.75
Store_022,Tier2,South,2023-05-01,2623004.56
Store_022,Tier2,South,2023-06-01,2436811.66
Store_022,Tier2,South,2023-07-01,2614536.71
Store_022,Tier2,South,2023-08-01,2561388.37
Store_022,Tier2,South,2023-09-01,2558771.76
Store_022,Tier2,South,2023-10-01,2893031.26
Store_022,Tier2,South,2023-11-01,3269711.14
Store_022,Tier2,South,2023-12-01,3770210.52
Store_022,Tier2,South,2024-01-01,2401807.2600000002
Store_022,Tier2,South,2024-02-01,2012541.0299999998
Store_022,Tier2,South,2024-03-01,2452953.84
Store_022,Tier2,South,2024-04-01,2365042.53
Store_022,Tier2,South,2024-05-01,2709450.01
Store_022,Tier2,South,2024-06-01,2647485.77
Store_022,Tier2,South,2024-07-01,2446035.07
Store_022,Tier2,South,2024-08-01,2697944.56
Store_022,Tier2,South,2024-09-01,2527219.77
Store_022,Tier2,South,2024-10-01,3035631.48
Store_022,Tier2,South,2024-11-01,3118428.63
Store_022,Tier2,South,2024-12-01,3978613.32
Store_023,Tier2,Central,2021-01-01,3586412.96
Store_023,Tier2,Central,2021-02-01,2749507.56
Store_023,Tier2,Central,2021-03-01,3125114.0
Store_023,Tier2,Central,2021-04-01,3515311.61
Store_023,Tier2,Central,2021-05-01,3615656.5
Store_023,Tier2,Central,2021-06-01,3588951.44
Store_023,Tier2,Central,2021-07-01,3580025.21
Store_023,Tier2,Central,2021-08-01,3523973.11
Store_023,Tier2,Central,2021-09-01,3545012.36
Store_023,Tier2,Central,2021-10-01,4328552.49
Store_023,Tier2,Central,2021-11-01,4384239.26
Store_023,Tier2,Central,2021-12-01,5410562.33
Store_023,Tier2,Central,2022-01-01,3452418.54
Store_023,Tier2,Central,2022-02-01,2707960.74
Store_023,Tier2,Central,2022-03-01,3251631.04
Store_023,Tier2,Central,2022-04-01,3635220.52
Store_023,Tier2,Central,2022-05-01,3550346.48
Store_023,Tier2,Central,2022-06-01,3475359.7
Store_023,Tier2,Central,2022-07-01,3605925.13
Store_023,Tier2,Central,2022-08-01,3483960.42
Store_023,Tier2,Central,2022-09-01,3641250.38
Store_023,Tier2,Central,2022-10-01,4264522.52
Store_023,Tier2,Central,2022-11-01,4458639.2299999995
Store_023,Tier2,Central,2022-12-01,5733799.42
Store_023,Tier2,Central,2023-01-01,3430110.31
Store_023,Tier2,Central,2023-02-01,2851143.37
Store_023,Tier2,Central,2023-03-01,3411681.34
Store_023,Tier2,Central,2023-04-01,3611052.07
Store_023,Tier2,Central,2023-05-01,3552932.9899999998
Store_023,Tier2,Central,2023-06-01,3484436.7300000004
Store_023,Tier2,Central,2023-07-01,3650104.51
Store_023,Tier2,Central,2023-08-01,3554356.42
Store_023,Tier2,Central,2023-09-01,3576243.0399999996
Store_023,Tier2,Central,2023-10-01,4199111.7
Store_023,Tier2,Central,2023-11-01,4446627.2700000005
Store_023,Tier2,Central,2023-12-01,5252775.63
Store_023,Tier2,Central,2024-01-01,3271747.13
Store_023,Tier2,Central,2024-02-01,2671988.76
Store_023,Tier2,Central,2024-03-01,3626390.87
Store_023,Tier2,Central,2024-04-01,3443492.52
Store_023,Tier2,Central,2024-05-01,3771334.88
Store_023,Tier2,Central,2024-06-01,3687638.06
